Pollutant,Dwelling Type,Ventilation Type,b4,b3,b2,b1,b0
INPM2_5,Flat1,TE,-1.997166233440853e-07,3.4862260248397393e-06,0.0010062966119655193,-0.08304928646363197,5.998672825603772
INPM2_5,Flat1,E,1.7725227983997833e-06,-0.0001446481301972153,0.005110039759390445,-0.15108110639415812,7.083012775800555
INPM2_5,Flat1,T,3.1179152511634814e-06,-0.00031177357204862207,0.01496656269308232,-0.5547920769925112,24.008681007326825
INPM2_5,Flat1,NOTE,5.761242390140065e-06,-0.0006048687973351936,0.02912005780830492,-0.9595391747932345,31.108886026933803
INPM2_5,Flat2,TE,8.821169495575104e-08,-7.303882631616288e-06,0.00038711307614156996,-0.02495849871079191,6.6509320708190325
INPM2_5,Flat2,E,-1.1711070995541554e-07,7.299340728663798e-06,7.65538988324459e-05,-0.02664897990332607,6.877775373583649
INPM2_5,Flat2,T,1.7663619610898873e-07,-1.7741587774090065e-05,0.0010137247676908444,-0.056308735906583994,9.571538269672045
INPM2_5,Flat2,NOTE,-1.1711070995541554e-07,7.299340728663798e-06,7.65538988324459e-05,-0.02664897990332607,6.877775373583649
INPM2_5,Flat3,TE,6.083117140339304e-07,-4.54979365747092e-05,0.0013122987476131842,-0.07934155296404732,8.920661319353895
INPM2_5,Flat3,E,5.785208690828708e-07,-5.256828924335868e-05,0.002423835651350263,-0.11436042334486107,9.692248384011851
INPM2_5,Flat3,T,5.046634151979527e-06,-0.00033659933749581074,0.008897306682673965,-0.45390244892669995,38.9118983361764
INPM2_5,Flat3,NOTE,2.1220983175522044e-07,-6.472816104765643e-05,0.005412323374344747,-0.4028867412198557,38.659062693243435
INPM2_5,House1,TE,2.3273161222755466e-06,-0.0002052308116999682,0.0072220719627858945,-0.1452897238804531,3.8009867802982904
INPM2_5,House1,E,2.8957983255346337e-06,-0.00026980530121212737,0.010069127604741783,-0.20730335679800577,4.541287613138945
INPM2_5,House1,T,6.283745897584538e-06,-0.0005726381379719963,0.021066258411287273,-0.432906191978593,8.752245901914387
INPM2_5,House1,NOTE,5.780168555267748e-06,-0.0005243546213534922,0.019053227460302462,-0.3767434678375895,7.133027538196711
INPM2_5,House2,TE,2.8628523990170715e-06,-0.00025655663816704554,0.009103726268279464,-0.17791583066796787,4.76412049043672
INPM2_5,House2,E,3.950990651201411e-06,-0.00036255920004742636,0.013044158846527926,-0.24846088933038982,5.498067037462978
INPM2_5,House2,T,1.0065645838699607e-05,-0.0008869638401915581,0.03048985894187807,-0.560962258513715,11.510001127404191
INPM2_5,House2,NOTE,1.3550219361425054e-05,-0.001207306914525527,0.04187370712663542,-0.7609793009409402,13.599467288047562
INPM2_5,House3,TE,2.059774794217889e-06,-0.00018816593988599733,0.006887454847101469,-0.14506236956248794,4.0179255661005
INPM2_5,House3,E,3.783280510777887e-06,-0.0003359609445957136,0.011840051911464224,-0.22921214070777088,4.794006951724586
INPM2_5,House3,T,7.940523312944809e-06,-0.0007283765958195582,0.027394617683901015,-0.6076318116533482,13.154520563018032
INPM2_5,House3,NOTE,1.7479768893667072e-05,-0.001515397335502306,0.05186320179361685,-0.9784346164640269,16.25663000755981
INPM2_5,House4,TE,-1.1706220362441e-06,7.837401786035896e-05,-0.0011149815464611616,-0.04024216408523236,3.8977529235266934
INPM2_5,House4,E,-5.3259726830081125e-06,0.0004061262072502251,-0.010409370430696044,0.067841314286035,3.7389240841775004
INPM2_5,House4,T,-3.6834011850038317e-06,0.00022319277506081586,-0.001401541445328918,-0.20285612259590655,11.527271937518773
INPM2_5,House4,NOTE,-5.2785885918122245e-06,0.0004151247630571482,-0.009755664948940809,-0.05341167510378862,11.07135998097826
INPM2_5,House5,TE,1.921501722559382e-06,-0.00017853162458957407,0.006803496640745366,-0.1530706836606334,4.069737379459101
INPM2_5,House5,E,3.3797400839908115e-06,-0.0003058476862520566,0.01114275811402205,-0.22883446786022177,4.832077503207129
INPM2_5,House5,T,8.46792017027608e-06,-0.0007822997977898793,0.029730851899327546,-0.6683827372611587,13.858940401534689
INPM2_5,House5,NOTE,2.1678888090151665e-05,-0.0019627194195759533,0.0713368962092718,-1.4373137616377387,22.489042739756528
INPM2_5,House6,TE,3.347139749926267e-07,-6.526267133307797e-05,0.004136808266487599,-0.13480267399254006,4.463986071972143
INPM2_5,House6,E,-2.2661297984502176e-06,0.0001489044606636427,-0.0021752864837803845,-0.06587032112558758,4.654769386613066
INPM2_5,House6,T,8.309346423960545e-07,-0.0001863564983277783,0.012818357236676571,-0.44672298753145456,12.45439217915145
INPM2_5,House6,NOTE,-1.3624543556934212e-06,-9.072993127183642e-06,0.008069752935794287,-0.4189201568649905,13.257135199071419
INPM2_5,House7,TE,4.110543397890462e-06,-0.0003703606438204805,0.013286914841717004,-0.2683089098999524,5.413748747374657
INPM2_5,House7,E,1.0771010404374515e-05,-0.000922137732188009,0.030398219321037777,-0.5181330032792986,7.185746760296009
INPM2_5,House7,T,1.3535393507326425e-05,-0.0011953631241701187,0.04199721824354652,-0.8187884293527831,13.464524162410225
INPM2_5,House7,NOTE,3.458361150203283e-05,-0.0029530431016529654,0.09678492725314204,-1.613005730940289,18.777930196822883
ETS,Flat1,TE,3.9905856955707095e-06,-0.0004057836952124113,0.018375724747027828,-0.5335897551645038,12.891422313166101
ETS,Flat1,E,1.68665490664392e-05,-0.001541857364235751,0.05813571378915162,-1.2740039591849437,20.79878590447683
ETS,Flat1,T,2.5692045123615135e-05,-0.002231079198101818,0.07614165079747476,-1.3939072631271308,18.938666216454337
ETS,Flat1,NOTE,0.00033849131046495725,-0.02688325253748324,0.7789856168628,-10.190133864139332,64.16565528785097
